"Start","End","ticker_symbol","ticker_price","ticker_compname","ticker_min","ticker_max","ticker_fct"
"05.01.2000 1:0:0","25.01.2000 1:0:0","JET","0.875","JETRONIC INDUSTRIES INC","0.75","1.0","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","QLGC","142.75","QLOGIC CORP","153.6875","185.5","1.2069947132980887"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RSYS","38.875","RADISYS CORP","37.875","49.375","1.3036303630363035"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SSTI","29.5625","SILICON STORAGE TECHNOLOGY INC","30.875","38.0","1.2307692307692308"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SPLI","39.0","SPECTRA PHYSICS LASERS INC","31.375","43.25","1.3784860557768925"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TLCM","19.375","TELCOM SEMICONDUCTOR INC","21.125","25.8125","1.2218934911242603"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TGSI","0.78125","TRANS GLOBAL SERVICES INC","0.5625","0.6875","1.2222222222222223"
"05.01.2000 1:0:0","25.01.2000 1:0:0","XTEL","1.625","XETEL CORP","1.375","1.75","1.2727272727272727"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ZRAN","45.1875","ZORAN CORP","46.75","58.5","1.2513368983957218"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BMTR","0.96875","BONDED MOTORS INC","0.625","0.78125","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MCLN","2.875","MCLAREN AUTOMOTIVE GROUP INC","2.3125","2.8125","1.2162162162162162"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AXLE","-0.59375","T J T INC","0.53125","0.65625","1.2352941176470589"
"05.01.2000 1:0:0","25.01.2000 1:0:0","USAM","1.09375","U S AUTOMOTIVE MANUFACTURING INC","0.8125","1.125","1.3846153846153846"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NYMX","3.5","NYMOX PHARMACEUTICAL CORP","2.625","3.5","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","APAT","13.875","A P A OPTICS INC","11.625","15.0","1.2903225806451613"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INVI","2.875","INTEGRAL VISION INC","2.25","3.0","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SCII","63.75","SENSAR CORP","45.25","59.25","1.3093922651933703"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SDIX","5.0625","STRATEGIC DIAGNOSTICS INC","4.875","6.875","1.4102564102564104"
"05.01.2000 1:0:0","25.01.2000 1:0:0","POCI","14.0625","PRECISION OPTICS CORP INC","13.25","16.0","1.2075471698113207"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CPTS","3.0","CONCEPTUS INC","3.4375","4.3125","1.2545454545454546"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GISH","3.0","GISH BIOMEDICAL INC","2.75","3.5","1.2727272727272727"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MOYC","1.375","MOYCO TECHNOLOGIES INC","1.0","1.25","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NEWP","51.4375","NEWPORT CORP","42.9375","55.0","1.2809315866084425"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SMTS","2.125","SOMANETICS CORP","1.625","2.125","1.3076923076923077"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VIDA","2.875","VIDAMED INC","2.0","2.5625","1.28125"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VMTI","0.75","VISTA MEDICAL TECHNOLOGIES INC","0.73438","0.9375","1.2765870530243197"
"05.01.2000 1:0:0","25.01.2000 1:0:0","JBM","3.3125","JAN BELL MARKETING INC","2.6875","3.25","1.2093023255813953"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CMTI","1.34375","COMMUNITY MEDICAL TRANSPORT INC","1.28125","1.59375","1.2439024390243902"
"05.01.2000 1:0:0","25.01.2000 1:0:0","STNV","7.25","STATIA TERMINALS GROUP N V","5.625","7.0625","1.2555555555555555"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BTBT","0.625","B T SHIPPING LTD","0.5","0.625","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FRONY","4.875","FRONTLINE LTD","4.0625","5.0","1.2307692307692308"
"05.01.2000 1:0:0","25.01.2000 1:0:0","LMG","49.0625","A T & T CORP","49.875","66.5","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CNEBF","3.625","CALL NET ENTERPRISES INC","3.0625","3.9375","1.2857142857142858"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FCLX","29.9375","FIRSTCOM CORP","29.375","36.0","1.225531914893617"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GLDN","23.125","GOLDEN TELECOM INC","19.625","24.0625","1.2261146496815287"
"05.01.2000 1:0:0","25.01.2000 1:0:0","HTC","9.75","HUNGARIAN TELEPHONE & CABLE CORP","7.125","9.9375","1.394736842105263"
"05.01.2000 1:0:0","25.01.2000 1:0:0","STGC","24.125","STARTEC GLOBAL COM CORP","21.375","27.0","1.263157894736842"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TIWI","31.625","TELESYSTEM INTL WIRELESS INC","33.875","41.0","1.2103321033210332"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ETM","56.0","ENTERCOM COMMUNICATIONS CORP","53.125","64.3125","1.2105882352941177"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ECIN","7.25","E M C E E BROADCAST PRODS INC","5.6875","8.25","1.4505494505494505"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PLA","19.875","PLAYBOY ENTERPRISES INC","19.4375","24.125","1.2411575562700965"
"05.01.2000 1:0:0","25.01.2000 1:0:0","LDIG","51.0625","LIBERTY DIGITAL INC","55.25","70.125","1.2692307692307692"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SITE","13.375","SPECTRASITE HOLDINGS INC","11.0625","13.6875","1.2372881355932204"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TNTX","5.0","T NETIX INC","4.5","5.5","1.2222222222222223"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CIV","17.375","CONECTIV INC","16.25","29.9375","1.8423076923076922"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SK","7.0","SAFETY KLEEN CORP NEW","8.5","10.8125","1.2720588235294117"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RAVE","2.21875","RANKIN AUTOMOTIVE GROUP","2.0","2.4375","1.21875"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TUI","3.25","TRANSPORTATION COMPONENTS INC","2.6875","3.4375","1.2790697674418605"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ALLS","2.125","ALLSTAR SYSTEMS INC","1.375","1.75","1.2727272727272727"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ALPH","6.6875","ALPHANET SOLUTIONS INC","5.53125","6.875","1.2429378531073447"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ENPT","39.4375","EN POINTE TECHNOLOGIES INC","29.25","38.25","1.3076923076923077"
"05.01.2000 1:0:0","25.01.2000 1:0:0","HENL","2.0","HENLEY HEALTHCARE INC","1.65625","2.0625","1.2452830188679245"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ICO","6.0","INACOM CORP","7.0","9.5","1.3571428571428572"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SQST","57.1875","SCIQUEST COM INC","59.0","71.0","1.2033898305084745"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GNSS","15.5625","GENESYS MICROCHIP INC","16.1875","22.1875","1.3706563706563706"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GTGO","1.875","GETGO MAIL COM INC","1.09375","1.75","1.6"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SRGE","4.625","SURGE COMPONENTS INC N Y","3.625","4.375","1.206896551724138"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DXPE","2.25","D X P ENTERPRISES INC","2.125","2.65625","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TMM","5.5625","TRANSPORTACION MARITIMA MEXICANA","4.375","5.375","1.2285714285714286"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VITK","4.625","FUTUREBIOTICS INC","3.5","4.875","1.3928571428571428"
"05.01.2000 1:0:0","25.01.2000 1:0:0","UXP","0.875","UNITED STATES EXPLORATION INC","0.75","0.9375","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ROSI","2.1875","U S A FLORAL PRODUCTS INC","2.0","2.5","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","HARY","1.625","HARRYS FARMERS MARKET INC","1.5","1.8125","1.2083333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BIKR","0.6875","BIKERS DREAM INC","0.625","0.875","1.4"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FDHG","11.375","FIDELITY HOLDINGS INC","11.0","19.0","1.7272727272727273"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BEBE","20.4375","BEBE STORES INC","20.5625","27.125","1.3191489361702127"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RBDS","0.90625","ROBERDS INC","0.90625","1.1875","1.3103448275862069"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TOPS","0.6875","TOPS APPLIANCE CITY INC","0.53125","0.90625","1.7058823529411764"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ATOM","1.125","ATOMIC BURRITO INC","0.6875","0.9375","1.3636363636363635"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AVDO","5.625","AVADO BRANDS INC","4.3125","5.25","1.2173913043478262"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RYFL","1.25","FAMILY STEAK HOUSES FL INC","0.9375","1.3125","1.4"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PLRX","15.875","PLANETRX COM INC","13.0","16.5","1.2692307692307692"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BBI","10.0","BLOCKBUSTER INC","9.8125","12.4375","1.267515923566879"
"05.01.2000 1:0:0","25.01.2000 1:0:0","OSH","1.9375","OSHMANS SPORTING GOODS INC","1.625","2.0625","1.2692307692307692"
"05.01.2000 1:0:0","25.01.2000 1:0:0","WHJI","24.875","WHITEHALL JEWELLERS INC","22.25","35.0","1.5730337078651686"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ALOY","17.0","ALLOY ONLINE INC","15.0","18.25","1.2166666666666666"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ROWE","35.125","ROWECOM INC","35.0","46.75","1.3357142857142856"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BLMT","6.125","BELMONT BANCORP","5.25","6.5","1.2380952380952381"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MADB","5.54688","MADISON BANCSHARES GROUP LTD","5.0","6.125","1.225"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CDL","2.875","CITADEL HOLDING CORP","0.0","3.5","Infinity"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FFED","2.75","FIDELITY FEDERAL BANCORP","1.9375","2.6875","1.3870967741935485"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AGM","-16.0625","FEDERAL AGRICULTURAL MORT CORP","16.0","19.3125","1.20703125"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CCRT","30.5","COMPUCREDIT CORP","30.0","38.0","1.2666666666666666"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FNCM","1.6875","FINET COM INC","1.46875","1.8125","1.2340425531914894"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BRK","55000.0","BERKSHIRE HATHAWAY INC DEL","1704.0","54800.0","32.159624413145536"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SIGC","1.375","SYMONS INTERNATIONAL CORP","1.40625","1.75","1.2444444444444445"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RAND","1.4375","RAND CAPITAL CORP","1.375","1.6875","1.2272727272727273"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CHAS","0.4375","CHASTAIN CAP CORP","0.40625","0.5","1.2307692307692308"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GTAX","10.75","GILMAN & CIOCIA INC","8.875","11.25","1.267605633802817"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MYPT","62.0","MYPOINTS COM INC","54.25","68.6875","1.2661290322580645"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GLBE","12.0","GLOBE BUSINESS RESOURCES INC","10.0","12.125","1.2125"
"05.01.2000 1:0:0","25.01.2000 1:0:0","LRW","8.625","LABOR READY INC","8.75","11.9375","1.3642857142857143"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AGAM","1.3125","ACRES GAMING INC","0.90625","1.25","1.3793103448275863"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ALSI","13.375","ADVANTAGE LEARNING SYSTEMS INC","11.6875","14.0625","1.2032085561497325"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ALLY","2.5","ALLIANCE GAMING CORP","2.25","3.0","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AMZN","65.5625","AMAZON COM INC","69.75","89.375","1.2813620071684588"
"05.01.2000 1:0:0","25.01.2000 1:0:0","APLX","14.75","APPLIX INC","14.0","17.375","1.2410714285714286"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ARTG","90.25","ART TECHNOLOGY GROUP INC","99.0","124.4375","1.2569444444444444"
"05.01.2000 1:0:0","25.01.2000 1:0:0","AZTC","7.0625","AZTEC TECHNOLOGY PARTNERS INC","5.4375","6.875","1.264367816091954"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BAANF","8.0","BAAN COMPANY NV","9.9375","14.8125","1.490566037735849"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BLSW","83.5","BLUESTONE SOFTWARE INC","90.875","113.75","1.2517193947730398"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BMCS","44.75","B M C SOFTWARE INC","49.5625","85.1875","1.7187894073139975"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BTSR","8.71875","BRIGHTSTAR INFORMATION TECH INC","7.3125","8.8125","1.205128205128205"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BBSW","90.0","BROADBASE SOFTWARE INC","94.0","113.0","1.202127659574468"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CNTR","7.8125","CENTURA SOFTWARE CORP","5.875","8.4375","1.4361702127659575"
"05.01.2000 1:0:0","25.01.2000 1:0:0","LLB","1.9375","COMPUTRAC INC","0.875","1.1875","1.3571428571428572"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CFW","2.75","COMPUTRON SOFTWARE INC","3.0","3.6875","1.2291666666666667"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CKEY","7.8125","CROSSKEYS SYSTEMS CORP","8.0","10.25","1.28125"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CSKKY","131.0","C S K CORP","143.25","174.0","1.2146596858638743"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CYSV","69.0","CYSIVE INC","58.0","72.25","1.2456896551724137"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DALN","26.8125","DALEEN TECHNOLOGIES INC","20.6875","25.25","1.2205438066465257"
"05.01.2000 1:0:0","25.01.2000 1:0:0","DWCH","2.78125","DATAWATCH CORP","2.0","2.5","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ELCO","27.5","ELCOM INTERNATIONAL INC","29.25","35.4375","1.2115384615384615"
"05.01.2000 1:0:0","25.01.2000 1:0:0","LCTO","28.625","EL SITIO INC","31.375","39.875","1.2709163346613546"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SFTW","7.25","ENLIGHTEN SOFTWARE SOLUTIONS INC","5.625","6.875","1.2222222222222223"
"05.01.2000 1:0:0","25.01.2000 1:0:0","EPNY","159.625","E PIPHANY INC","160.0","202.25","1.2640625"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GMGC","5.875","GENERAL MAGIC INC","4.03125","5.75","1.426356589147287"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GBIX","64.0","GLOBIX CORP","52.0","67.125","1.2908653846153846"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GRIC","38.5","GRIC COMMUNICATIONS INC","38.5","59.25","1.5389610389610389"
"05.01.2000 1:0:0","25.01.2000 1:0:0","HCEN","9.4375","HEALTHCENTRAL COM INC","8.0","10.0","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INFD","3.6875","INFODATA SYSTEMS INC","1.6875","3.875","2.2962962962962963"
"05.01.2000 1:0:0","25.01.2000 1:0:0","IARC","12.0","INFORMATION ARCHITECTS CORP","8.625","11.3125","1.3115942028985508"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INSP","89.125","INFOSPACE COM","95.5","212.75","2.2277486910994764"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INPT","16.0","INPUT SOFTWARE INC","10.875","14.75","1.3563218390804597"
"05.01.2000 1:0:0","25.01.2000 1:0:0","IPIX","29.0","INTERACTIVE PICTURES CORP","22.9375","30.125","1.3133514986376023"
"05.01.2000 1:0:0","25.01.2000 1:0:0","IIJI","92.0","INTERNET INITIATIVE JAPAN INC","95.0","120.0","1.263157894736842"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ITVU","82.5","INTERVU INC","91.0","109.625","1.2046703296703296"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INTW","70.0","INTERWORLD CORP","66.375","80.0","1.2052730696798493"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INTU","70.0","INTUIT INC","60.25","78.4375","1.3018672199170125"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ISSX","50.4375","ISS GROUP INC","55.51563","67.75","1.2203770361608073"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ITST","3.90625","I T STAFFING LTD","2.9375","4.4375","1.5106382978723405"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FORM","6.25","JETFORM CORP","5.75","6.9375","1.2065217391304348"
"05.01.2000 1:0:0","25.01.2000 1:0:0","JUDG","2.0625","JUDGE GROUP INC","1.4375","2.5","1.7391304347826086"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MPLX","53.375","MEDIAPLEX INC","50.8125","61.0","1.2004920049200491"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NETM","6.375","NETMANAGE INC","4.875","7.40625","1.5192307692307692"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NETP","50.0","NET PERCEPTIONS INC","45.3125","57.25","1.2634482758620689"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NTPL","12.5","NETPLEX GROUP INC","10.1875","12.25","1.2024539877300613"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NEWZ","9.0","NEWSEDGE CORP","8.875","11.3125","1.2746478873239437"
"05.01.2000 1:0:0","25.01.2000 1:0:0","OPAY","43.5","OFFICIAL PAYMENTS CORP","40.75","49.9375","1.2254601226993864"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PMTC","19.1875","PARAMETRIC TECHNOLOGY CORP","20.0","25.125","1.25625"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PCRV","6.09375","POWERCERV CORP","5.25","6.75","1.2857142857142858"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PRVW","54.25","PREVIEW SYSTEMS INC","56.625","68.0","1.2008830022075054"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PXCM","85.125","PROXICOM INC","92.6875","125.625","1.3553607552258935"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RAZF","71.0625","RAZORFISH INC","71.0","93.5","1.3169014084507042"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RLAXY","3.25","REALAX SOFTWARE A G","2.5625","3.75","1.4634146341463414"
"05.01.2000 1:0:0","25.01.2000 1:0:0","RWAV","9.46875","ROGUE WAVE SOFTWARE INC","8.3125","10.0","1.2030075187969924"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ESAF","3.625","SAFLINK CORP","2.5","3.09375","1.2375"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SLGX","34.625","SALESLOGIX CORP","33.75","41.125","1.2185185185185186"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SALN","8.25","SALON COM","4.875","7.9375","1.6282051282051282"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SAND","1.75","SANDATA INC","1.4375","1.75","1.2173913043478262"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SCOC","26.5","SANTA CRUZ OPERATION INC THE","26.0","31.25","1.2019230769230769"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SAPE","93.0","SAPIENT CORP","100.9375","132.75","1.3151702786377708"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SNTO","5.125","SENTO CORPORATION","4.25","5.25","1.2352941176470589"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SILK","106.125","SILKNET SOFTWARE INC","125.0","160.75","1.286"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SCHI","1.5","SIMIONE CENTRAL HOLDINGS INC","1.5","1.84375","1.2291666666666667"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SMSI","5.46875","SMITH MICRO SOFTWARE INC","3.1875","5.0","1.5686274509803921"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SFO","39.375","SONIC FOUNDRY INC","24.5","41.125","1.6785714285714286"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SNET","44.0","SOURCINGLINK NET INC","27.0","36.0","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TRAC","8.5625","TRACK DATA CORP","9.0","11.25","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TZIX","37.6875","TRIZETTO GROUP INC","35.5625","44.9375","1.2636203866432338"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VITR","160.25","VITRIA TECHNOLOGY INC","189.8125","230.0","1.21172209417188"
"05.01.2000 1:0:0","25.01.2000 1:0:0","WEBB","33.125","W E B B INTERACTIVE SERVICES INC","24.0","29.25","1.21875"
"05.01.2000 1:0:0","25.01.2000 1:0:0","WINK","46.0","WINK COMMUNICATIONS INC","49.5","59.75","1.207070707070707"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CWC","2.5","CARIBINER INTERNATIONAL INC","2.9375","3.625","1.2340425531914894"
"05.01.2000 1:0:0","25.01.2000 1:0:0","FMKT","240.0625","FREEMARKETS INC","244.9375","341.875","1.395764225567747"
"05.01.2000 1:0:0","25.01.2000 1:0:0","GMAI","17.0","GREG MANNING AUCTIONS INC","13.75","18.9375","1.3772727272727272"
"05.01.2000 1:0:0","25.01.2000 1:0:0","NATK","2.71875","NORTH AMERICAN TECH GP INC","3.0625","3.875","1.2653061224489797"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PPRO","116.0","PURCHASEPRO COM INC","118.125","143.59375","1.2156084656084656"
"05.01.2000 1:0:0","25.01.2000 1:0:0","QXLC","92.25","Q X L COM INC","95.5","116.25","1.2172774869109948"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SAA","1.125","STRATEGIA CORPORATION","0.875","1.0625","1.2142857142857142"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TLSP","8.5","TELESPECTRUM WORLDWIDE INC","6.84375","8.6875","1.269406392694064"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TMN","3.5625","TRANSMEDIA NETWORK INC","2.5625","3.6875","1.4390243902439024"
"05.01.2000 1:0:0","25.01.2000 1:0:0","WAK","14.625","WACKENHUT CORP","9.9375","15.0","1.509433962264151"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PACI","1.15625","PRECISION AUTO CARE INC","1.0","1.25","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ACEI","2.5625","AMERICAN CHAMPION ENTRMT INC","0.75","2.84375","3.7916666666666665"
"05.01.2000 1:0:0","25.01.2000 1:0:0","BAMB","20.6875","BAMBOO COM INC","16.5","22.0","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","JUNI","2.0625","JUNIPER GROUP INC","2.0","2.5","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MBE","0.25","MALIBU ENTNMT WORLDWIDE INC","0.21875","0.3125","1.4285714285714286"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CDWN","1.25","COLONIAL DOWNS HOLDINGS INC","0.90625","1.125","1.2413793103448276"
"05.01.2000 1:0:0","25.01.2000 1:0:0","JAZ","4.0","J C C HOLDING CO","2.9375","3.8125","1.297872340425532"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CMWL","1.5625","COMPLETE WELLNESS CENTERS INC","1.25","1.6875","1.35"
"05.01.2000 1:0:0","25.01.2000 1:0:0","VSNA","3.9375","VISIONAMERICA INC","3.5","4.25","1.2142857142857142"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CYBR","11.8125","CYBER CARE INC","9.03125","11.0","1.217993079584775"
"05.01.2000 1:0:0","25.01.2000 1:0:0","PLS","0.5","PARACELSUS HEALTHCARE CORP","0.40625","0.5","1.2307692307692308"
"05.01.2000 1:0:0","25.01.2000 1:0:0","HISS","0.71875","HEALTHCARE INTEGRATED SVCS INC","0.84375","1.0625","1.2592592592592593"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ATEC","3.6875","A T E C GROUP INC","2.375","3.4375","1.4473684210526316"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CHMD","9.75","CHRONIMED INC","7.8125","9.6875","1.24"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CCCI","2.8125","CONTINENTAL CHOICE CARE INC","2.0","2.6875","1.34375"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ILNK","4.0625","I LINK INC","2.75","3.8125","1.3863636363636365"
"05.01.2000 1:0:0","25.01.2000 1:0:0","INFU","3.375","INFU TECH INC","2.75","4.34375","1.5795454545454546"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TRCR","0.6875","TRANSCEND SERVICES INC","0.75","0.9375","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","WOSI","1.15625","WORLD OF SCIENCE INC","0.6875","1.21875","1.7727272727272727"
"05.01.2000 1:0:0","25.01.2000 1:0:0","LTWO","4.0","LEARN2 COM INC","3.4375","4.375","1.2727272727272727"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ALI","7.4375","ALTERRA HEALTHCARE CORP","6.1875","7.6875","1.2424242424242424"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ARIA","3.5","ARIAD PHARMACEUTICALS INC","2.9375","3.75","1.2765957446808511"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CRSC","1.75","CELERIS CORP","1.25","1.5625","1.25"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CXI","1.125","COMMODORE APPLIED TECHS INC","0.9375","1.1875","1.2666666666666666"
"05.01.2000 1:0:0","25.01.2000 1:0:0","CRGN","66.375","CURAGEN CORP","62.625","79.375","1.2674650698602794"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ENBC","5.875","ENERGY BIOSYSTEMS CORP","4.75","6.4375","1.355263157894737"
"05.01.2000 1:0:0","25.01.2000 1:0:0","MAXY","57.25","MAXYGEN INC","52.4375","70.5","1.3444576877234804"
"05.01.2000 1:0:0","25.01.2000 1:0:0","SMMX","37.375","SYMYX TECHNOLOGIES INC","30.625","39.9375","1.3040816326530613"
"05.01.2000 1:0:0","25.01.2000 1:0:0","TRGNY","12.875","TRANSGENE SA ADS","10.125","13.5","1.3333333333333333"
"05.01.2000 1:0:0","25.01.2000 1:0:0","ENVG","2.0625","ENVIROGEN INC","1.5625","2.0","1.28"
